,vacancyTitle,conceptUri
13242,"Credit Mgmt & Collection Junior Analyst, Vietnamese Speaker",http://data.europa.eu/esco/occupation/075e4d25-74b3-46fb-9b6e-6b53cdb196e7
13243,Credit Admin Officer,http://data.europa.eu/esco/occupation/075e4d25-74b3-46fb-9b6e-6b53cdb196e7
13244,AR CUM CREDIT CONTROL,http://data.europa.eu/esco/occupation/075e4d25-74b3-46fb-9b6e-6b53cdb196e7
13245,Credit Admin Senior Executive,http://data.europa.eu/esco/occupation/075e4d25-74b3-46fb-9b6e-6b53cdb196e7
13246,Lab Analyst,http://data.europa.eu/esco/occupation/574f3232-1d07-4034-8cac-c57ddbfff192
13247,Research Associate,http://data.europa.eu/esco/occupation/574f3232-1d07-4034-8cac-c57ddbfff192
13248,Assistant Chemist,http://data.europa.eu/esco/occupation/574f3232-1d07-4034-8cac-c57ddbfff192
13249,Analytical Chemist - Seremban ,http://data.europa.eu/esco/occupation/574f3232-1d07-4034-8cac-c57ddbfff192
13250,QUOTATION AND COSTING EXECUTIVE,http://data.europa.eu/esco/occupation/4e4a291d-1d38-4c5a-812a-5827d0691b11
13251,BUDGET ANALYST,http://data.europa.eu/esco/occupation/4e4a291d-1d38-4c5a-812a-5827d0691b11
13252,COSTING CUM PLANNING EXECUTIVE,http://data.europa.eu/esco/occupation/4e4a291d-1d38-4c5a-812a-5827d0691b11
13253,Costing Engineer,http://data.europa.eu/esco/occupation/4e4a291d-1d38-4c5a-812a-5827d0691b11
13254,General workers -PETRONAS PAKA TERENGGANU,http://data.europa.eu/esco/occupation/4be368e3-badb-4b9f-9d0a-4d0f7565540a
13255,Integrated System Specialist,http://data.europa.eu/esco/occupation/4be368e3-badb-4b9f-9d0a-4d0f7565540a
13256,Carpet & Upholstery Operator,http://data.europa.eu/esco/occupation/f8438d21-c726-4534-8d7c-1c5aa9ef05ef
13257,Drapery and carpet cleaner,http://data.europa.eu/esco/occupation/f8438d21-c726-4534-8d7c-1c5aa9ef05ef
13258,Driver (Mapping data),http://data.europa.eu/esco/occupation/295dbed9-0330-42af-8650-f9296c6eb195
13259,VALET PARKING,http://data.europa.eu/esco/occupation/295dbed9-0330-42af-8650-f9296c6eb195
13260,OCCUPATIONAL THERAPHY,http://data.europa.eu/esco/occupation/33da5532-8c4e-4d1b-b52e-c201ee1bc7ab
13261,occupational therapist ,http://data.europa.eu/esco/occupation/33da5532-8c4e-4d1b-b52e-c201ee1bc7ab
13262,Occupational Therapist,http://data.europa.eu/esco/occupation/33da5532-8c4e-4d1b-b52e-c201ee1bc7ab
13263,Junior Occupational Therapist,http://data.europa.eu/esco/occupation/33da5532-8c4e-4d1b-b52e-c201ee1bc7ab
13264,Senior Occupational Therapist,http://data.europa.eu/esco/occupation/33da5532-8c4e-4d1b-b52e-c201ee1bc7ab
13265,OCCUPATIONAL THERAPIST,http://data.europa.eu/esco/occupation/33da5532-8c4e-4d1b-b52e-c201ee1bc7ab
13266,Occupational Therapist  & Speech Therapist for Special Kids,http://data.europa.eu/esco/occupation/33da5532-8c4e-4d1b-b52e-c201ee1bc7ab
13267,Compliance Executive,http://data.europa.eu/esco/occupation/a950e88b-cb5e-4a7d-8a94-3f9460b487d7
13268,Compliance Assistant Lead,http://data.europa.eu/esco/occupation/a950e88b-cb5e-4a7d-8a94-3f9460b487d7
13269,Administrative Cum Operation Assistant,http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa
13270,Protege Trainee_Documentation Executive,http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa
13271,DOCUMENT CONTROLLER,http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa
13272,DOCUMENTATION OFFICER,http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa
13273,Tally Clerk,http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa
13274,DOCUMENT CLERK,http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa
13275,Filing Clerk,http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa
13276,Despatch/Registration & Filing Clerk,http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa
13277,Documentation Officer,http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa
13278,Filing /procurement clerk wanted in TTDI jaya shah alam,http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa
13279,SHIPPING AND LOGISTICS,http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa
13280,"Executive, Shipping Documentation",http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa
13281,Pegawai Penilai,http://data.europa.eu/esco/occupation/9b51a2d2-999a-43a6-a814-63dd30a585fa
13282,Urgent Vacancy Corrugator Operator,http://data.europa.eu/esco/occupation/eb5df714-15ce-4e31-853c-678d2aba568b
13283,Maintenance-Operator,http://data.europa.eu/esco/occupation/1f5932eb-b36d-44e1-a063-7aa9e228af51
13284,Supervisor Operations (Seremban),http://data.europa.eu/esco/occupation/1f5932eb-b36d-44e1-a063-7aa9e228af51
13285,Supervisor Operations (Muar),http://data.europa.eu/esco/occupation/1f5932eb-b36d-44e1-a063-7aa9e228af51
13286,planner,http://data.europa.eu/esco/occupation/1f5932eb-b36d-44e1-a063-7aa9e228af51
13287, SUPERVISOR ,http://data.europa.eu/esco/occupation/1f5932eb-b36d-44e1-a063-7aa9e228af51
13288,Logistics Specialist – Freight Management ,http://data.europa.eu/esco/occupation/56fa783a-cca4-42ef-8862-1fb6e43f215c
13289,FORWARDING AGENT,http://data.europa.eu/esco/occupation/56fa783a-cca4-42ef-8862-1fb6e43f215c
13290,Freight forwarding & Logistic Executive,http://data.europa.eu/esco/occupation/56fa783a-cca4-42ef-8862-1fb6e43f215c
13291,Export Administrator ,http://data.europa.eu/esco/occupation/56fa783a-cca4-42ef-8862-1fb6e43f215c
13292,Sales Coordinator (Export),http://data.europa.eu/esco/occupation/56fa783a-cca4-42ef-8862-1fb6e43f215c
13293,FORWARDING ASSISTANT - INTERNSHIP,http://data.europa.eu/esco/occupation/56fa783a-cca4-42ef-8862-1fb6e43f215c
13294,Customer Service / Documentation ,http://data.europa.eu/esco/occupation/56fa783a-cca4-42ef-8862-1fb6e43f215c
13295,Lecturer Hospitality Tourism Management,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13296,Lecturer in Logistic and Shipping,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13297,Lecturer/Senior Lecturer,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13298,Lecturer - Event Management,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13299,MPU Lecturer ,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13300,EDUCATOR APPRENTICESHIP PROGRAM - PUCHONG CAMPUS,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13301,head of program (accounting),http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13302,MPU Lecturer,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13303,Lecturer Safety and Health,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13304,English Lecturer ,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13305,LECTURER-PERIODONTOLOGY AND IMPLANTOLOGIST DEPARTMENT,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13306,Lecturer in Sport Science,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13307,Lecturer MPU or Management,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13308,Business  Lecturer,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13309,EDUCATOR APPRENTICESHIP PROGRAM - KLANG CAMPUS,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13310,EDUCATION CONSULTANT,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13311,EDUCATOR APPRENTICESHIP PROGRAM - RAWANG CAMPUS,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13312,Head of program (Business),http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13313,EDUCATOR APPRENTICESHIP PROGRAM - SUNGAI PETANI CAMPUS,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13314,Secondary Assistant Teacher: EAL/Curriculum Support,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13315,Lecturer IT,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13316,Accounting Lecturer ,http://data.europa.eu/esco/occupation/1092dd4c-b96b-4b3f-87fe-4a9e8d1937fb
13317,Education Program Executive,http://data.europa.eu/esco/occupation/d23f4d59-2bea-4bd8-bcdb-5e23b1c50552
13318,Assistant Lecturer(Chinese Language Department),http://data.europa.eu/esco/occupation/d23f4d59-2bea-4bd8-bcdb-5e23b1c50552
13319,Training Content Developer,http://data.europa.eu/esco/occupation/d23f4d59-2bea-4bd8-bcdb-5e23b1c50552
13320,Training Consultant,http://data.europa.eu/esco/occupation/d23f4d59-2bea-4bd8-bcdb-5e23b1c50552
13321,TVET Trainer,http://data.europa.eu/esco/occupation/d23f4d59-2bea-4bd8-bcdb-5e23b1c50552
13322,English as an Additional Language (EAL)/ EFL INSTRUCTOR,http://data.europa.eu/esco/occupation/d23f4d59-2bea-4bd8-bcdb-5e23b1c50552
13323,Kids & Youth Program Curriculum Developer / Facilitator,http://data.europa.eu/esco/occupation/d23f4d59-2bea-4bd8-bcdb-5e23b1c50552
13324,Community & Innovation Program Manager,http://data.europa.eu/esco/occupation/d23f4d59-2bea-4bd8-bcdb-5e23b1c50552
13325,Koordinator Program,http://data.europa.eu/esco/occupation/d23f4d59-2bea-4bd8-bcdb-5e23b1c50552
13326,Educations consultant,http://data.europa.eu/esco/occupation/d23f4d59-2bea-4bd8-bcdb-5e23b1c50552
13327,Teacher (Cambridge Checkpoint for Science),http://data.europa.eu/esco/occupation/d23f4d59-2bea-4bd8-bcdb-5e23b1c50552
13328,Visual Designer,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56
13329,VIDEOGRAPHER CUM DESIGNER,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56
13330,Social media expert and producer,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56
13331,Content Creator Cum Marketing,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56
13332,PROTEGE - Human Resource,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56
13333,Digital Marketing and Business Development ,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56
13334,VISUAL EDITOR,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56
13335,Digital Multimedia Specialist,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56
13336,INTERNSHIP VIDEOGRAPHER CUM EDITOR ,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56
13337,CHAIRMAN'S PERSONAL VIDEO CREATOR,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56
13338,Video Creator,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56
13339,graphic designer / web designer,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56
13340,Videographer cum Graphic Designer,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56
13341,Creative Designer (Photographer/Videographer),http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56
13342,Graphics and Social Media Content Designer ,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56
13343,Graphic & Video Designer,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56
13344,Jr. Graphic Designer,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56
13345,Apprentice - Video Production,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56
13346,Regional Partner Strategy Execution,http://data.europa.eu/esco/occupation/788a9895-a39a-4a83-be90-e006e2f8dce5
13347,Service Supervisor - Shah Alam,http://data.europa.eu/esco/occupation/788a9895-a39a-4a83-be90-e006e2f8dce5
13348,GENERAL SUPERVISOR,http://data.europa.eu/esco/occupation/788a9895-a39a-4a83-be90-e006e2f8dce5
13349,INVESTMENT MARKET TRADER,http://data.europa.eu/esco/occupation/66fb9704-0d56-4673-8e69-7823816b73e1
13350,Tele-Marketing ,http://data.europa.eu/esco/occupation/66fb9704-0d56-4673-8e69-7823816b73e1
13351,Market Surveyor,http://data.europa.eu/esco/occupation/66fb9704-0d56-4673-8e69-7823816b73e1
13352,"Business Analyst, Client Services ",http://data.europa.eu/esco/occupation/66fb9704-0d56-4673-8e69-7823816b73e1
13353,Internship - Business Analyst,http://data.europa.eu/esco/occupation/66fb9704-0d56-4673-8e69-7823816b73e1
13354,ASSISTANT BUSINESS SUPPORT MANAGER (PREFER CHINESE),http://data.europa.eu/esco/occupation/66fb9704-0d56-4673-8e69-7823816b73e1
13355,Reporting Specialist - Customer Development,http://data.europa.eu/esco/occupation/66fb9704-0d56-4673-8e69-7823816b73e1
13356,Field Marketing Specialist,http://data.europa.eu/esco/occupation/66fb9704-0d56-4673-8e69-7823816b73e1
13357,Administrator /marketing,http://data.europa.eu/esco/occupation/66fb9704-0d56-4673-8e69-7823816b73e1
13358,Manager : Customized Intelligence,http://data.europa.eu/esco/occupation/66fb9704-0d56-4673-8e69-7823816b73e1
13359,PERFORMANCE MARKETING ANALYST,http://data.europa.eu/esco/occupation/66fb9704-0d56-4673-8e69-7823816b73e1
13360,"MARKETING,",http://data.europa.eu/esco/occupation/66fb9704-0d56-4673-8e69-7823816b73e1
13361,Manager - Markets,http://data.europa.eu/esco/occupation/66fb9704-0d56-4673-8e69-7823816b73e1
13362,Research Analyst,http://data.europa.eu/esco/occupation/66fb9704-0d56-4673-8e69-7823816b73e1
13363,CONCRETE TECHNOLOGIST,http://data.europa.eu/esco/occupation/57a09d3f-e3d6-49ad-8c88-d879fc4d0870
13364,RACE TECHNICIAN,http://data.europa.eu/esco/occupation/5c9dea76-c7da-4e58-857c-fc3cbe7b960a
13365,Car Workshop Admin Clerk Cum E-Commerce,http://data.europa.eu/esco/occupation/5c9dea76-c7da-4e58-857c-fc3cbe7b960a
13366,Car Tinted Manager,http://data.europa.eu/esco/occupation/5c9dea76-c7da-4e58-857c-fc3cbe7b960a
13367,Workshop Executive,http://data.europa.eu/esco/occupation/5c9dea76-c7da-4e58-857c-fc3cbe7b960a
13368,Electrical Engineering,http://data.europa.eu/esco/occupation/c07ab008-79c1-4516-8dcc-8289f797dc34
13369,Measurement While Drilling ,http://data.europa.eu/esco/occupation/ebe42b55-4801-493f-af18-04a35ebfbb9c
13370,CNC Plasma Operator,http://data.europa.eu/esco/occupation/ebe42b55-4801-493f-af18-04a35ebfbb9c
13371,CNC Operator / Technician,http://data.europa.eu/esco/occupation/ebe42b55-4801-493f-af18-04a35ebfbb9c
13372,Milling & Drilling Machinist,http://data.europa.eu/esco/occupation/ebe42b55-4801-493f-af18-04a35ebfbb9c
13373,CNC VERTICAL MACHINE CENTRE SPECIALIST,http://data.europa.eu/esco/occupation/ebe42b55-4801-493f-af18-04a35ebfbb9c
13374,Senior Project Manager - Perhentian Project,http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74
13375,Field Officer,http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74
13376,Community Engagement Specialist,http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74
13377,7979 Project Executive,http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74
13378,Community Engagement Manager,http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74
13379,HAIRDRESSER ASSISTANT,http://data.europa.eu/esco/occupation/55f6380c-7511-4c33-8fc4-c74f10f524fa
13380,SALON ASSISTANT,http://data.europa.eu/esco/occupation/55f6380c-7511-4c33-8fc4-c74f10f524fa
13381,Salon hair stylish,http://data.europa.eu/esco/occupation/55f6380c-7511-4c33-8fc4-c74f10f524fa
13382,Hair Assistant,http://data.europa.eu/esco/occupation/55f6380c-7511-4c33-8fc4-c74f10f524fa
13383,Sales Consultant (Hair & Scalp Consultant),http://data.europa.eu/esco/occupation/55f6380c-7511-4c33-8fc4-c74f10f524fa
13384,Senior Hair & Scalp Technical Consultant ,http://data.europa.eu/esco/occupation/55f6380c-7511-4c33-8fc4-c74f10f524fa
13385,Hair Stylist Apprentice,http://data.europa.eu/esco/occupation/55f6380c-7511-4c33-8fc4-c74f10f524fa
13386,assistant hair stylist,http://data.europa.eu/esco/occupation/55f6380c-7511-4c33-8fc4-c74f10f524fa
13387,Salon Assistant,http://data.europa.eu/esco/occupation/55f6380c-7511-4c33-8fc4-c74f10f524fa
13388,hair assistant,http://data.europa.eu/esco/occupation/55f6380c-7511-4c33-8fc4-c74f10f524fa
13389,Hair stylist,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13390,Hairstylist,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13391,Senior Hairstylist,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13392,Senior Hairstylist ,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13393,Senior Hair Stylist,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13394,HAIR DRESSER AND STYLIST,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13395,HAIRSTYLIST TRAINER,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13396,Hairdressing Apprentice,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13397,Hair Care Specialist,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13398,"hair dresser,hair stylish,shampoo girl.",http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13399,Junior Hair Stylist,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13400,Senior Hair stylist,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13401,Hair Stylish,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13402,Hair Dresser ,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13403,hairstylist,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13404,Hair Stylist,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13405,TERAPIST,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13406,Artistic Hair Stylist ,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13407,Technical Lead & Master stylist,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13408,Junior Hairstylist,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13409,Nuvis Mobilepreneur Hair Stylist,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13410,Junior Hair Stylist ,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13411,Hair Stylist ,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13412,Hair Stylist Trainer/ Manager ,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13413,SENIOR HAIR STYLIST,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13414,hair stylist,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13415,senior hair sytlist,http://data.europa.eu/esco/occupation/82dea303-26e1-4bbc-a07c-cff3cac6b50e
13416,WASTE WATER OPERATOR,http://data.europa.eu/esco/occupation/73d77554-2016-46fa-ac3d-44a02e8d1a89
13417,waste water operator,http://data.europa.eu/esco/occupation/73d77554-2016-46fa-ac3d-44a02e8d1a89
13418,Instructor - Deck Rating,http://data.europa.eu/esco/occupation/0599d0e7-398f-464b-97bb-427686f27d50
13419,Vacancy For Audiologist,http://data.europa.eu/esco/occupation/c4d6d07a-ae90-40ce-bc5a-c952805a9bf3
13420,AUDIOLOGIST,http://data.europa.eu/esco/occupation/c4d6d07a-ae90-40ce-bc5a-c952805a9bf3
13421,Jr. Audiologist,http://data.europa.eu/esco/occupation/c4d6d07a-ae90-40ce-bc5a-c952805a9bf3
13422,Barber (Male),http://data.europa.eu/esco/occupation/4e0c14d6-b170-40f1-bcdc-703c0b92109b
13423,barbers,http://data.europa.eu/esco/occupation/4e0c14d6-b170-40f1-bcdc-703c0b92109b
13424,barber,http://data.europa.eu/esco/occupation/4e0c14d6-b170-40f1-bcdc-703c0b92109b
